"id_incidente","data_registro","tipo_incidente","volume_titulares","severidade_reputacional","canal_origem","regra_j48_weka","probabilidade_perda"
3353,"2026-12-16","Falha_Cookies",6657,2,"Portal_Cliente","Baixo_Risco",0.19
3354,"2027-05-15","Ausencia_Termos",7123,6,"E-commerce","Medio_Risco",0.74
3355,"2026-11-05","Vazamento_API",7486,8,"E-commerce","Alto_Risco_Sancao",0.85
3356,"2031-05-04","Falha_Cookies",2135,4,"E-commerce","Baixo_Risco",0.47
3357,"2037-01-05","Ausencia_Termos",7955,2,"Portal_Cliente","Baixo_Risco",0.29
3358,"2029-09-19","Vazamento_API",2749,9,"E-commerce","Alto_Risco_Sancao",0.77
3359,"2032-09-24","Falha_Cookies",7683,8,"Portal_Cliente","Medio_Risco",0.66
3360,"2034-11-07","Vazamento_API",7430,7,"App_Mobile","Alto_Risco_Sancao",0.87
3361,"2032-02-13","Vazamento_API",8785,10,"App_Mobile","Alto_Risco_Sancao",0.9
3362,"2029-09-15","Vazamento_API",9504,7,"Portal_Cliente","Alto_Risco_Sancao",0.91
3363,"2036-02-02","Ausencia_Termos",5493,9,"Portal_Cliente","Medio_Risco",0.65
3364,"2033-01-18","Falha_Cookies",1406,6,"Portal_Cliente","Baixo_Risco",0.2
3365,"2025-09-03","Ausencia_Termos",4898,6,"Portal_Cliente","Baixo_Risco",0.49
3366,"2037-07-29","Falha_Cookies",1378,8,"E-commerce","Baixo_Risco",0.32
3367,"2034-05-26","Ausencia_Termos",1703,8,"App_Mobile","Baixo_Risco",0.07
3368,"2028-02-09","Falha_Cookies",2609,2,"App_Mobile","Baixo_Risco",0.43
3369,"2035-08-07","Vazamento_API",4897,7,"E-commerce","Alto_Risco_Sancao",0.92
3370,"2038-03-21","Falha_Cookies",9046,2,"App_Mobile","Baixo_Risco",0.11
3371,"2038-08-31","Falha_Cookies",7352,6,"Portal_Cliente","Medio_Risco",0.53
3372,"2037-07-04","Vazamento_API",6073,8,"E-commerce","Alto_Risco_Sancao",0.97
3373,"2033-12-16","Vazamento_API",7630,6,"E-commerce","Medio_Risco",0.71
3374,"2035-03-29","Vazamento_API",4811,8,"App_Mobile","Alto_Risco_Sancao",0.94
3375,"2032-04-22","Falha_Cookies",9804,5,"E-commerce","Medio_Risco",0.55
3376,"2036-02-11","Ausencia_Termos",9319,6,"Portal_Cliente","Medio_Risco",0.58
3377,"2030-06-26","Falha_Cookies",2967,9,"App_Mobile","Baixo_Risco",0.15
3378,"2026-11-29","Falha_Cookies",7591,10,"E-commerce","Medio_Risco",0.53
3379,"2037-05-31","Falha_Cookies",6774,4,"E-commerce","Baixo_Risco",0.44
3380,"2030-06-26","Ausencia_Termos",5631,5,"App_Mobile","Medio_Risco",0.59
3381,"2033-10-05","Vazamento_API",3377,8,"E-commerce","Alto_Risco_Sancao",0.82
3382,"2028-06-11","Ausencia_Termos",601,5,"E-commerce","Baixo_Risco",0.11
3383,"2034-11-20","Falha_Cookies",1238,7,"E-commerce","Baixo_Risco",0.28
3384,"2025-12-17","Vazamento_API",8391,10,"E-commerce","Alto_Risco_Sancao",0.81
3385,"2028-05-28","Falha_Cookies",1648,9,"App_Mobile","Baixo_Risco",0.17
3386,"2030-12-22","Ausencia_Termos",1771,6,"Portal_Cliente","Baixo_Risco",0.4
3387,"2036-05-17","Vazamento_API",8552,7,"E-commerce","Alto_Risco_Sancao",0.84
3388,"2031-11-05","Vazamento_API",2822,7,"App_Mobile","Alto_Risco_Sancao",0.82
3389,"2034-04-22","Ausencia_Termos",621,5,"Portal_Cliente","Baixo_Risco",0.35
3390,"2038-01-03","Falha_Cookies",9273,6,"Portal_Cliente","Medio_Risco",0.69
3391,"2029-10-10","Falha_Cookies",393,2,"App_Mobile","Baixo_Risco",0.09
3392,"2034-01-15","Falha_Cookies",7080,8,"Portal_Cliente","Medio_Risco",0.6
3393,"2032-02-16","Falha_Cookies",6200,5,"Portal_Cliente","Medio_Risco",0.68
3394,"2034-03-22","Falha_Cookies",7952,5,"Portal_Cliente","Medio_Risco",0.62
3395,"2027-08-25","Falha_Cookies",1042,4,"E-commerce","Baixo_Risco",0.29
3396,"2030-04-03","Falha_Cookies",7356,9,"Portal_Cliente","Medio_Risco",0.53
3397,"2038-06-11","Falha_Cookies",204,6,"App_Mobile","Baixo_Risco",0.32
3398,"2029-05-13","Falha_Cookies",1599,5,"App_Mobile","Baixo_Risco",0.22
3399,"2028-12-16","Ausencia_Termos",8907,3,"E-commerce","Baixo_Risco",0.17
3400,"2034-04-26","Ausencia_Termos",4480,2,"E-commerce","Baixo_Risco",0.46
3401,"2037-10-28","Ausencia_Termos",3854,7,"Portal_Cliente","Baixo_Risco",0.4
3402,"2029-10-29","Ausencia_Termos",1105,8,"App_Mobile","Baixo_Risco",0.06
3403,"2032-08-21","Ausencia_Termos",237,6,"E-commerce","Baixo_Risco",0.43
3404,"2027-05-15","Ausencia_Termos",2153,10,"Portal_Cliente","Baixo_Risco",0.25
3405,"2037-02-21","Vazamento_API",4429,9,"Portal_Cliente","Alto_Risco_Sancao",0.94
3406,"2031-07-30","Vazamento_API",5522,7,"E-commerce","Alto_Risco_Sancao",0.89
3407,"2035-06-16","Vazamento_API",9318,7,"Portal_Cliente","Alto_Risco_Sancao",0.78
3408,"2033-12-19","Ausencia_Termos",1909,8,"E-commerce","Baixo_Risco",0.15
3409,"2036-03-13","Ausencia_Termos",5638,10,"App_Mobile","Medio_Risco",0.63
3410,"2035-05-08","Falha_Cookies",7835,1,"E-commerce","Baixo_Risco",0.46
3411,"2029-03-20","Falha_Cookies",4409,4,"E-commerce","Baixo_Risco",0.19
3412,"2037-07-05","Falha_Cookies",5518,8,"E-commerce","Medio_Risco",0.73
3413,"2026-12-23","Falha_Cookies",5812,1,"E-commerce","Baixo_Risco",0.41
3414,"2026-12-27","Vazamento_API",5045,7,"Portal_Cliente","Alto_Risco_Sancao",0.92
3415,"2026-01-12","Vazamento_API",3790,9,"Portal_Cliente","Alto_Risco_Sancao",0.76
3416,"2037-06-15","Vazamento_API",4153,7,"Portal_Cliente","Alto_Risco_Sancao",0.91
3417,"2025-11-22","Vazamento_API",9567,9,"E-commerce","Alto_Risco_Sancao",0.78
3418,"2033-07-30","Vazamento_API",4202,7,"E-commerce","Alto_Risco_Sancao",0.77
3419,"2037-12-15","Falha_Cookies",3739,8,"E-commerce","Baixo_Risco",0.13
3420,"2027-07-23","Falha_Cookies",1618,3,"E-commerce","Baixo_Risco",0.08
3421,"2032-07-23","Vazamento_API",5020,7,"E-commerce","Alto_Risco_Sancao",0.76
3422,"2036-10-02","Falha_Cookies",6094,2,"Portal_Cliente","Baixo_Risco",0.42
3423,"2034-11-23","Vazamento_API",4963,8,"Portal_Cliente","Alto_Risco_Sancao",0.78
3424,"2032-11-04","Ausencia_Termos",5480,9,"Portal_Cliente","Medio_Risco",0.62
3425,"2034-08-08","Falha_Cookies",9972,3,"Portal_Cliente","Baixo_Risco",0.29
3426,"2028-09-29","Falha_Cookies",370,1,"App_Mobile","Baixo_Risco",0.38
3427,"2026-08-25","Falha_Cookies",5192,10,"App_Mobile","Medio_Risco",0.56
3428,"2027-10-18","Vazamento_API",9129,7,"App_Mobile","Alto_Risco_Sancao",0.76
3429,"2026-05-10","Falha_Cookies",8203,4,"App_Mobile","Baixo_Risco",0.38
3430,"2033-08-07","Falha_Cookies",2061,10,"E-commerce","Baixo_Risco",0.06
3431,"2038-06-13","Falha_Cookies",7828,5,"E-commerce","Medio_Risco",0.53
3432,"2030-11-03","Falha_Cookies",1686,3,"Portal_Cliente","Baixo_Risco",0.49
3433,"2038-09-03","Vazamento_API",8821,7,"E-commerce","Alto_Risco_Sancao",0.77
3434,"2031-12-30","Vazamento_API",9565,9,"App_Mobile","Alto_Risco_Sancao",0.84
3435,"2026-03-13","Vazamento_API",7622,8,"E-commerce","Alto_Risco_Sancao",0.77
3436,"2030-09-11","Vazamento_API",6952,8,"E-commerce","Alto_Risco_Sancao",0.9
3437,"2034-10-17","Vazamento_API",3453,9,"Portal_Cliente","Alto_Risco_Sancao",0.76
3438,"2027-11-01","Falha_Cookies",6200,6,"Portal_Cliente","Medio_Risco",0.6
3439,"2038-06-17","Falha_Cookies",3419,4,"Portal_Cliente","Baixo_Risco",0.09
3440,"2029-07-18","Falha_Cookies",6590,9,"App_Mobile","Medio_Risco",0.58
3441,"2027-07-15","Falha_Cookies",9128,7,"E-commerce","Medio_Risco",0.66
3442,"2030-03-07","Ausencia_Termos",4960,8,"E-commerce","Baixo_Risco",0.27
3443,"2037-12-26","Falha_Cookies",5929,2,"App_Mobile","Baixo_Risco",0.48
3444,"2038-06-13","Vazamento_API",9331,9,"Portal_Cliente","Alto_Risco_Sancao",0.9
3445,"2030-04-08","Falha_Cookies",5329,5,"E-commerce","Medio_Risco",0.66
3446,"2036-01-26","Ausencia_Termos",9914,4,"App_Mobile","Baixo_Risco",0.36
3447,"2031-03-01","Vazamento_API",7261,8,"Portal_Cliente","Alto_Risco_Sancao",0.84
3448,"2025-11-25","Ausencia_Termos",6031,5,"Portal_Cliente","Medio_Risco",0.58
3449,"2028-06-29","Falha_Cookies",8321,2,"Portal_Cliente","Baixo_Risco",0.4
3450,"2031-09-05","Falha_Cookies",159,3,"Portal_Cliente","Baixo_Risco",0.18
3451,"2037-08-11","Falha_Cookies",1138,9,"App_Mobile","Baixo_Risco",0.07
3452,"2034-06-28","Vazamento_API",5161,9,"Portal_Cliente","Alto_Risco_Sancao",0.81
3453,"2032-01-05","Falha_Cookies",185,8,"Portal_Cliente","Baixo_Risco",0.3
3454,"2030-11-15","Vazamento_API",9767,7,"Portal_Cliente","Alto_Risco_Sancao",0.96
3455,"2036-01-30","Vazamento_API",6418,6,"E-commerce","Medio_Risco",0.54
3456,"2029-01-11","Vazamento_API",9606,7,"E-commerce","Alto_Risco_Sancao",0.82
3457,"2025-03-29","Vazamento_API",7372,7,"E-commerce","Alto_Risco_Sancao",0.95
3458,"2028-05-02","Vazamento_API",7623,9,"Portal_Cliente","Alto_Risco_Sancao",0.95
3459,"2028-10-06","Falha_Cookies",8459,10,"E-commerce","Medio_Risco",0.52
3460,"2030-06-09","Vazamento_API",8324,9,"E-commerce","Alto_Risco_Sancao",0.76
3461,"2029-02-19","Falha_Cookies",6691,5,"E-commerce","Medio_Risco",0.61
3462,"2025-01-09","Vazamento_API",4263,6,"Portal_Cliente","Baixo_Risco",0.49
3463,"2036-03-20","Falha_Cookies",816,7,"Portal_Cliente","Baixo_Risco",0.34
3464,"2030-12-21","Vazamento_API",5224,8,"E-commerce","Alto_Risco_Sancao",0.78
3465,"2038-07-05","Falha_Cookies",1403,1,"App_Mobile","Baixo_Risco",0.06
3466,"2033-03-01","Ausencia_Termos",1002,6,"Portal_Cliente","Baixo_Risco",0.3
3467,"2037-10-03","Ausencia_Termos",6747,2,"Portal_Cliente","Baixo_Risco",0.16
3468,"2028-10-01","Ausencia_Termos",140,7,"Portal_Cliente","Baixo_Risco",0.3
3469,"2029-01-15","Falha_Cookies",1812,1,"Portal_Cliente","Baixo_Risco",0.45
3470,"2033-08-29","Vazamento_API",8550,8,"E-commerce","Alto_Risco_Sancao",0.9
3471,"2031-04-02","Falha_Cookies",5062,3,"E-commerce","Baixo_Risco",0.39
3472,"2036-07-17","Ausencia_Termos",8918,8,"App_Mobile","Medio_Risco",0.64
3473,"2032-03-15","Vazamento_API",9816,7,"E-commerce","Alto_Risco_Sancao",0.95
3474,"2027-02-18","Vazamento_API",8025,10,"App_Mobile","Alto_Risco_Sancao",0.95
3475,"2030-10-31","Falha_Cookies",2386,2,"E-commerce","Baixo_Risco",0.34
3476,"2027-09-20","Falha_Cookies",3059,10,"Portal_Cliente","Baixo_Risco",0.23
3477,"2025-02-06","Falha_Cookies",5261,2,"E-commerce","Baixo_Risco",0.3
3478,"2035-04-08","Ausencia_Termos",3557,1,"Portal_Cliente","Baixo_Risco",0.46
3479,"2032-03-25","Vazamento_API",9966,9,"Portal_Cliente","Alto_Risco_Sancao",0.81
3480,"2030-01-09","Ausencia_Termos",728,3,"E-commerce","Baixo_Risco",0.34
3481,"2026-02-28","Vazamento_API",3185,8,"E-commerce","Alto_Risco_Sancao",0.86
3482,"2036-04-28","Vazamento_API",6861,9,"Portal_Cliente","Alto_Risco_Sancao",0.83
3483,"2029-04-29","Ausencia_Termos",4289,6,"Portal_Cliente","Baixo_Risco",0.39
3484,"2032-10-19","Ausencia_Termos",2850,2,"Portal_Cliente","Baixo_Risco",0.1
3485,"2033-09-02","Vazamento_API",7166,7,"App_Mobile","Alto_Risco_Sancao",0.96
3486,"2037-12-29","Ausencia_Termos",3984,3,"E-commerce","Baixo_Risco",0.14
3487,"2030-02-07","Ausencia_Termos",1337,2,"E-commerce","Baixo_Risco",0.13
3488,"2037-06-01","Vazamento_API",9466,10,"E-commerce","Alto_Risco_Sancao",0.85
3489,"2027-09-04","Falha_Cookies",3614,3,"E-commerce","Baixo_Risco",0.16
3490,"2033-08-09","Vazamento_API",4861,8,"Portal_Cliente","Alto_Risco_Sancao",0.88
3491,"2037-08-14","Vazamento_API",9603,9,"Portal_Cliente","Alto_Risco_Sancao",0.91
3492,"2038-05-31","Ausencia_Termos",846,8,"E-commerce","Baixo_Risco",0.34
3493,"2027-11-07","Vazamento_API",4432,8,"Portal_Cliente","Alto_Risco_Sancao",0.92
3494,"2035-07-29","Falha_Cookies",8139,4,"E-commerce","Baixo_Risco",0.3
3495,"2026-06-14","Falha_Cookies",7495,5,"Portal_Cliente","Medio_Risco",0.57
3496,"2029-09-21","Vazamento_API",7541,7,"Portal_Cliente","Alto_Risco_Sancao",0.89
3497,"2032-08-03","Ausencia_Termos",2536,8,"Portal_Cliente","Baixo_Risco",0.25
3498,"2029-02-17","Vazamento_API",6149,9,"E-commerce","Alto_Risco_Sancao",0.89
3499,"2030-03-17","Vazamento_API",8678,9,"App_Mobile","Alto_Risco_Sancao",0.76
3500,"2025-02-11","Vazamento_API",2521,10,"Portal_Cliente","Alto_Risco_Sancao",0.83
3501,"2029-08-27","Vazamento_API",9772,6,"App_Mobile","Medio_Risco",0.54
3502,"2028-05-25","Vazamento_API",5788,9,"App_Mobile","Alto_Risco_Sancao",0.97
3503,"2036-12-11","Falha_Cookies",2552,3,"Portal_Cliente","Baixo_Risco",0.3
3504,"2027-03-24","Falha_Cookies",4087,10,"App_Mobile","Baixo_Risco",0.37
3505,"2025-08-28","Falha_Cookies",183,10,"Portal_Cliente","Baixo_Risco",0.47
3506,"2033-01-15","Ausencia_Termos",6708,5,"App_Mobile","Medio_Risco",0.6
3507,"2037-11-25","Vazamento_API",2642,9,"Portal_Cliente","Alto_Risco_Sancao",0.84
3508,"2037-02-07","Ausencia_Termos",6896,3,"Portal_Cliente","Baixo_Risco",0.49
3509,"2032-08-31","Falha_Cookies",4751,2,"App_Mobile","Baixo_Risco",0.25
3510,"2025-07-06","Falha_Cookies",6897,6,"E-commerce","Medio_Risco",0.53
3511,"2034-09-18","Vazamento_API",8546,6,"App_Mobile","Medio_Risco",0.66
3512,"2035-01-18","Falha_Cookies",4210,10,"E-commerce","Baixo_Risco",0.49
3513,"2025-05-03","Vazamento_API",3751,10,"Portal_Cliente","Alto_Risco_Sancao",0.9
3514,"2035-06-22","Ausencia_Termos",6025,3,"Portal_Cliente","Baixo_Risco",0.35
3515,"2029-04-16","Falha_Cookies",4501,4,"Portal_Cliente","Baixo_Risco",0.34
3516,"2035-05-27","Vazamento_API",6277,8,"Portal_Cliente","Alto_Risco_Sancao",0.97
3517,"2031-07-31","Ausencia_Termos",4576,2,"Portal_Cliente","Baixo_Risco",0.3
3518,"2037-05-20","Ausencia_Termos",5163,6,"E-commerce","Medio_Risco",0.69
3519,"2031-12-29","Vazamento_API",7389,10,"App_Mobile","Alto_Risco_Sancao",0.88
3520,"2036-10-26","Vazamento_API",6382,9,"E-commerce","Alto_Risco_Sancao",0.76
3521,"2037-11-15","Vazamento_API",8832,7,"E-commerce","Alto_Risco_Sancao",0.8
3522,"2027-08-27","Falha_Cookies",8044,3,"App_Mobile","Baixo_Risco",0.05
3523,"2038-06-20","Falha_Cookies",2960,8,"E-commerce","Baixo_Risco",0.15
3524,"2027-06-23","Vazamento_API",6084,8,"Portal_Cliente","Alto_Risco_Sancao",0.92
3525,"2027-08-02","Falha_Cookies",7582,2,"E-commerce","Baixo_Risco",0.36
3526,"2038-03-27","Ausencia_Termos",8760,9,"Portal_Cliente","Medio_Risco",0.6
3527,"2037-04-03","Ausencia_Termos",1177,7,"E-commerce","Baixo_Risco",0.37
3528,"2036-11-06","Vazamento_API",3198,7,"App_Mobile","Alto_Risco_Sancao",0.77
3529,"2037-06-06","Vazamento_API",7563,10,"E-commerce","Alto_Risco_Sancao",0.96
3530,"2031-11-02","Ausencia_Termos",2153,2,"App_Mobile","Baixo_Risco",0.06
3531,"2026-06-07","Vazamento_API",9703,9,"App_Mobile","Alto_Risco_Sancao",0.93
3532,"2028-12-05","Falha_Cookies",4211,3,"App_Mobile","Baixo_Risco",0.18
3533,"2036-04-01","Falha_Cookies",7363,5,"Portal_Cliente","Medio_Risco",0.69
3534,"2032-07-10","Falha_Cookies",4547,5,"E-commerce","Baixo_Risco",0.13
3535,"2026-12-14","Ausencia_Termos",9591,2,"Portal_Cliente","Baixo_Risco",0.27
3536,"2037-04-20","Ausencia_Termos",6247,8,"Portal_Cliente","Medio_Risco",0.54
3537,"2033-09-03","Falha_Cookies",4250,5,"Portal_Cliente","Baixo_Risco",0.3
3538,"2030-11-11","Falha_Cookies",5684,8,"App_Mobile","Medio_Risco",0.53
3539,"2030-02-22","Falha_Cookies",5686,5,"E-commerce","Medio_Risco",0.7
3540,"2029-03-18","Ausencia_Termos",9704,1,"Portal_Cliente","Baixo_Risco",0.21
3541,"2032-08-03","Falha_Cookies",5823,4,"E-commerce","Baixo_Risco",0.09
3542,"2028-10-03","Falha_Cookies",6366,8,"App_Mobile","Medio_Risco",0.54
3543,"2035-05-14","Vazamento_API",9091,7,"Portal_Cliente","Alto_Risco_Sancao",0.86
3544,"2032-09-18","Ausencia_Termos",5571,5,"E-commerce","Medio_Risco",0.68
3545,"2027-05-04","Vazamento_API",8617,10,"App_Mobile","Alto_Risco_Sancao",0.89
3546,"2027-07-23","Falha_Cookies",6939,7,"App_Mobile","Medio_Risco",0.73
3547,"2028-03-27","Vazamento_API",9384,9,"E-commerce","Alto_Risco_Sancao",0.76
3548,"2035-03-27","Ausencia_Termos",6380,7,"E-commerce","Medio_Risco",0.72
3549,"2035-08-28","Falha_Cookies",8254,2,"E-commerce","Baixo_Risco",0.21
3550,"2027-04-06","Vazamento_API",6611,9,"Portal_Cliente","Alto_Risco_Sancao",0.97
3551,"2038-04-12","Ausencia_Termos",1006,10,"Portal_Cliente","Baixo_Risco",0.11
3552,"2034-04-12","Falha_Cookies",3555,3,"Portal_Cliente","Baixo_Risco",0.09
3553,"2037-07-19","Vazamento_API",2751,8,"E-commerce","Alto_Risco_Sancao",0.78
3554,"2030-06-05","Ausencia_Termos",2242,3,"Portal_Cliente","Baixo_Risco",0.45
3555,"2038-01-02","Vazamento_API",4513,7,"E-commerce","Alto_Risco_Sancao",0.97
3556,"2026-02-08","Ausencia_Termos",6092,7,"E-commerce","Medio_Risco",0.56
3557,"2033-08-10","Vazamento_API",6737,8,"E-commerce","Alto_Risco_Sancao",0.88
3558,"2028-10-23","Ausencia_Termos",618,2,"App_Mobile","Baixo_Risco",0.37
3559,"2036-08-02","Vazamento_API",9616,8,"App_Mobile","Alto_Risco_Sancao",0.91
3560,"2027-04-22","Ausencia_Termos",1098,6,"Portal_Cliente","Baixo_Risco",0.41
3561,"2028-11-27","Falha_Cookies",2316,8,"E-commerce","Baixo_Risco",0.1
3562,"2032-08-17","Vazamento_API",7492,9,"App_Mobile","Alto_Risco_Sancao",0.81
3563,"2027-01-19","Falha_Cookies",4920,6,"Portal_Cliente","Baixo_Risco",0.35
3564,"2035-12-03","Vazamento_API",9262,9,"App_Mobile","Alto_Risco_Sancao",0.89
3565,"2025-06-11","Falha_Cookies",9246,5,"E-commerce","Medio_Risco",0.67
3566,"2037-10-08","Falha_Cookies",6713,5,"App_Mobile","Medio_Risco",0.54
3567,"2037-04-15","Falha_Cookies",8380,5,"App_Mobile","Medio_Risco",0.73
3568,"2035-08-17","Falha_Cookies",242,8,"E-commerce","Baixo_Risco",0.48
3569,"2033-05-05","Ausencia_Termos",3506,8,"Portal_Cliente","Baixo_Risco",0.31
3570,"2032-12-31","Falha_Cookies",6911,9,"App_Mobile","Medio_Risco",0.66
3571,"2028-04-25","Vazamento_API",5701,9,"Portal_Cliente","Alto_Risco_Sancao",0.92
3572,"2038-01-06","Ausencia_Termos",7948,6,"App_Mobile","Medio_Risco",0.61
3573,"2033-10-07","Vazamento_API",7225,9,"Portal_Cliente","Alto_Risco_Sancao",0.81
3574,"2031-03-30","Falha_Cookies",5525,10,"E-commerce","Medio_Risco",0.71
3575,"2027-01-19","Vazamento_API",9168,7,"Portal_Cliente","Alto_Risco_Sancao",0.95
3576,"2030-06-15","Vazamento_API",8583,7,"Portal_Cliente","Alto_Risco_Sancao",0.93
3577,"2032-07-28","Ausencia_Termos",4220,4,"E-commerce","Baixo_Risco",0.2
3578,"2036-10-21","Vazamento_API",4802,8,"E-commerce","Alto_Risco_Sancao",0.97
3579,"2034-03-05","Falha_Cookies",2488,4,"E-commerce","Baixo_Risco",0.29
3580,"2029-04-25","Vazamento_API",8030,7,"E-commerce","Alto_Risco_Sancao",0.85
3581,"2030-11-25","Falha_Cookies",8860,2,"Portal_Cliente","Baixo_Risco",0.19
3582,"2030-06-12","Falha_Cookies",3892,4,"App_Mobile","Baixo_Risco",0.24
3583,"2027-06-06","Falha_Cookies",6529,7,"Portal_Cliente","Medio_Risco",0.59
3584,"2033-03-12","Ausencia_Termos",6511,2,"E-commerce","Baixo_Risco",0.31
3585,"2035-02-14","Vazamento_API",4671,9,"Portal_Cliente","Alto_Risco_Sancao",0.76
3586,"2026-01-26","Vazamento_API",8937,9,"Portal_Cliente","Alto_Risco_Sancao",0.75
3587,"2026-11-06","Vazamento_API",7752,8,"E-commerce","Alto_Risco_Sancao",0.85
3588,"2030-06-09","Falha_Cookies",6004,7,"App_Mobile","Medio_Risco",0.53
3589,"2034-02-07","Vazamento_API",8593,6,"Portal_Cliente","Medio_Risco",0.6
3590,"2026-11-08","Ausencia_Termos",5413,9,"Portal_Cliente","Medio_Risco",0.64
3591,"2026-09-13","Vazamento_API",6237,6,"App_Mobile","Medio_Risco",0.53
3592,"2032-05-09","Falha_Cookies",4485,3,"E-commerce","Baixo_Risco",0.21
3593,"2027-08-06","Falha_Cookies",4564,8,"Portal_Cliente","Baixo_Risco",0.15
3594,"2034-07-04","Vazamento_API",5245,8,"App_Mobile","Alto_Risco_Sancao",0.92
3595,"2030-05-06","Vazamento_API",7228,9,"E-commerce","Alto_Risco_Sancao",0.79
3596,"2025-12-03","Vazamento_API",7043,7,"Portal_Cliente","Alto_Risco_Sancao",0.88
3597,"2037-04-13","Vazamento_API",4319,9,"Portal_Cliente","Alto_Risco_Sancao",0.92
3598,"2036-03-01","Ausencia_Termos",5516,8,"Portal_Cliente","Medio_Risco",0.6
3599,"2025-10-01","Ausencia_Termos",1810,9,"Portal_Cliente","Baixo_Risco",0.18
3600,"2025-05-06","Vazamento_API",5278,8,"Portal_Cliente","Alto_Risco_Sancao",0.9
3601,"2027-04-29","Ausencia_Termos",4722,7,"Portal_Cliente","Baixo_Risco",0.16
3602,"2033-03-05","Falha_Cookies",4674,5,"Portal_Cliente","Baixo_Risco",0.26
3603,"2034-04-24","Vazamento_API",6052,9,"App_Mobile","Alto_Risco_Sancao",0.8
3604,"2037-03-30","Falha_Cookies",9096,6,"E-commerce","Medio_Risco",0.72
3605,"2038-01-28","Ausencia_Termos",7155,2,"E-commerce","Baixo_Risco",0.45
3606,"2036-04-17","Ausencia_Termos",3536,3,"Portal_Cliente","Baixo_Risco",0.3
3607,"2027-11-28","Falha_Cookies",7219,2,"E-commerce","Baixo_Risco",0.4
3608,"2033-07-18","Ausencia_Termos",8804,10,"E-commerce","Medio_Risco",0.54
3609,"2025-04-20","Vazamento_API",4659,7,"Portal_Cliente","Alto_Risco_Sancao",0.82
3610,"2032-02-14","Falha_Cookies",6889,6,"Portal_Cliente","Medio_Risco",0.71
3611,"2025-04-16","Ausencia_Termos",6037,4,"Portal_Cliente","Baixo_Risco",0.41
3612,"2025-10-01","Falha_Cookies",4733,8,"Portal_Cliente","Baixo_Risco",0.05
3613,"2034-04-13","Falha_Cookies",8427,10,"E-commerce","Medio_Risco",0.73
3614,"2035-11-10","Ausencia_Termos",8089,5,"App_Mobile","Medio_Risco",0.61
3615,"2032-12-29","Vazamento_API",9954,9,"Portal_Cliente","Alto_Risco_Sancao",0.8
3616,"2026-09-05","Ausencia_Termos",930,7,"Portal_Cliente","Baixo_Risco",0.25
3617,"2035-01-08","Vazamento_API",7246,10,"E-commerce","Alto_Risco_Sancao",0.93
3618,"2031-01-07","Vazamento_API",8591,7,"Portal_Cliente","Alto_Risco_Sancao",0.78
3619,"2034-04-14","Vazamento_API",7340,6,"E-commerce","Medio_Risco",0.58
3620,"2030-03-29","Vazamento_API",8325,7,"App_Mobile","Alto_Risco_Sancao",0.97
3621,"2028-07-29","Falha_Cookies",6730,4,"E-commerce","Baixo_Risco",0.28
3622,"2037-08-09","Vazamento_API",6206,9,"App_Mobile","Alto_Risco_Sancao",0.81
3623,"2037-10-13","Falha_Cookies",1392,7,"App_Mobile","Baixo_Risco",0.47
3624,"2035-06-02","Falha_Cookies",7155,8,"Portal_Cliente","Medio_Risco",0.72
3625,"2029-02-20","Falha_Cookies",4983,2,"E-commerce","Baixo_Risco",0.32
3626,"2025-06-05","Vazamento_API",8089,10,"App_Mobile","Alto_Risco_Sancao",0.79
3627,"2037-06-28","Vazamento_API",2805,8,"E-commerce","Alto_Risco_Sancao",0.86
3628,"2025-02-17","Ausencia_Termos",5282,1,"App_Mobile","Baixo_Risco",0.34
3629,"2034-11-05","Falha_Cookies",7922,3,"E-commerce","Baixo_Risco",0.2
3630,"2034-09-07","Vazamento_API",3537,8,"Portal_Cliente","Alto_Risco_Sancao",0.88
3631,"2038-08-08","Falha_Cookies",4736,9,"E-commerce","Baixo_Risco",0.25
3632,"2030-01-19","Ausencia_Termos",2293,6,"E-commerce","Baixo_Risco",0.06
3633,"2025-09-26","Vazamento_API",3548,9,"E-commerce","Alto_Risco_Sancao",0.77
3634,"2026-08-11","Vazamento_API",3688,7,"E-commerce","Alto_Risco_Sancao",0.89
3635,"2029-02-26","Falha_Cookies",5234,6,"E-commerce","Medio_Risco",0.69
3636,"2030-12-30","Falha_Cookies",4721,2,"E-commerce","Baixo_Risco",0.28
3637,"2032-01-19","Falha_Cookies",1681,5,"E-commerce","Baixo_Risco",0.44
3638,"2028-10-14","Ausencia_Termos",9538,4,"Portal_Cliente","Baixo_Risco",0.21
3639,"2038-08-28","Vazamento_API",8753,6,"E-commerce","Medio_Risco",0.56
3640,"2035-01-19","Vazamento_API",6548,6,"E-commerce","Medio_Risco",0.56
3641,"2025-09-16","Ausencia_Termos",6351,5,"App_Mobile","Medio_Risco",0.71
3642,"2030-05-02","Vazamento_API",3675,8,"E-commerce","Alto_Risco_Sancao",0.88
3643,"2026-03-18","Falha_Cookies",4687,7,"E-commerce","Baixo_Risco",0.3
3644,"2033-12-23","Ausencia_Termos",485,5,"App_Mobile","Baixo_Risco",0.09
3645,"2034-10-20","Falha_Cookies",9801,9,"App_Mobile","Medio_Risco",0.53
3646,"2037-01-27","Ausencia_Termos",8744,4,"Portal_Cliente","Baixo_Risco",0.45
